#v	angvel			Error
0	-8.501361013610137e-06		0.02013442036612503
5	0.0011453570695706963		0.022459910154751718
15	0.003666121018210184		0.04129646902981861
25	0.006389729362293622		0.059664103228030625
35	0.009501445545455456		0.06931550743383812
45	0.013022038154381549		0.05436840715898363
55	0.01678761640916409		0.04972533038167203
65	0.02109433125381254		0.03807715850449871
75	0.025568561427114264		0.0332534532706805
85	0.030085177320773218		0.02988097252245903
